SessionID,SessionDate,SessionDuration,SessionFrequency,RecordID,Timestamp,timeIntervalSince1970,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,MagX,MagY,MagZ,WatchTimestamp,WatchtImeIntervalSince1970,WatchGyroX,WatchGyroY,WatchGyroZ,WatchAccX,WatchAccY,WatchAccZ
0,2021-02-05 09:40:16.8060,00:02,1,0,2021-02-05 09:40:17.8060,1612536017.805563,0.12369105219841003,0.06499018520116806,-0.06331133097410202,0.0314178466796875,-0.390594482421875,-0.8806610107421875,-52.718597412109375,13.908279418945312,9.643325805664062,,,,,,,,,,
0,2021-02-05 09:40:16.8060,00:02,1,0,2021-02-05 09:40:18.8040,1612536018.8044538,-0.13770726323127747,-0.027308320626616478,0.029929403215646744,0.0137481689453125,-0.4498748779296875,-0.9173736572265625,-51.55442810058594,16.532196044921875,10.205825805664062,,,,,,,,,,
1,2021-02-05 10:09:23.9260,00:21,60,0,2021-02-05 10:09:23.9570,1612537763.956689,-0.7477093935012817,-0.03347593545913696,-0.2924606204032898,0.014068603515625,-0.9098358154296875,-0.4223175048828125,-32.63398742675781,18.9969482421875,65.7498779296875,2021-02-05 10:09:23.7200,1612537763.720159,0.016539229080080986,0.0020447801798582077,-0.002290966920554638,0.30706787109375,0.0157012939453125,-0.9526519775390625,
1,2021-02-05 10:09:23.9260,00:21,60,0,2021-02-05 10:09:23.9580,1612537763.9580889,-0.7477093935012817,-0.03347593545913696,-0.2924606204032898,0.014068603515625,-0.9098358154296875,-0.4223175048828125,-32.63398742675781,18.9969482421875,65.7498779296875,2021-02-05 10:09:23.8210,1612537763.820506,0.010942727327346802,-0.0030349763110280037,-0.004722633399069309,0.3073119819164276,0.0152740478515625,-0.9569244384765625,
1,2021-02-05 10:09:23.9260,00:21,60,0,2021-02-05 10:09:23.9820,1612537763.982355,-0.000767523015383631,-0.004318049177527428,0.005751362536102533,0.0136871337890625,-0.9087982177734375,-0.4215240478515625,-32.71720886230469,19.285888671875,65.41845703125,2021-02-05 10:09:23.8210,1612537763.82065,0.011392474174499512,-0.010664401575922966,-4.2526982724666595e-05,0.3074798583984375,0.01875305362045765,-0.9522705078125,
1,2021-02-05 10:09:23.9260,00:21,60,0,2021-02-05 10:09:24.0000,1612537764.000231,0.0001424791116733104,-0.0017670074012130499,0.0008253136184066534,0.0128021240234375,-0.90911865234375,-0.420989990234375,-32.608917236328125,19.230743408203125,65.356201171875,2021-02-05 10:09:23.8210,1612537763.820703,0.004124574828892946,-0.0021369149908423424,0.002964247949421406,0.2989349961280823,0.011306768283247948,-0.9489898681640625,
1,2021-02-05 10:09:23.9260,00:21,60,0,2021-02-05 10:09:24.0170,1612537764.016887,-0.0018916432745754719,-0.0018335863715037704,0.002091380301862955,0.0133209228515625,-0.9096527099609375,-0.42156982421875,-32.740264892578125,19.392929077148438,65.40602111816406,2021-02-05 10:09:23.8210,1612537763.820751,0.010949816554784775,0.0128011554479599,0.0016175545752048492,0.2994690537452698,0.014450078830122948,-0.9497528076171875,
1,2021-02-05 10:09:23.9260,00:21,60,0,2021-02-05 10:09:24.0340,1612537764.034056,-0.005648830905556679,-0.003976099658757448,0.003231213428080082,0.013275146484375,-0.9095458984375,-0.420806884765625,-32.75706481933594,19.287002563476562,65.3948974609375,2021-02-05 10:09:24.3040,1612537764.304463,0.0477178618311882,-0.0021281270310282707,0.003446812741458416,0.3079528510570526,0.02621460147202015,-0.95623779296875,
1,2021-02-05 10:09:23.9260,00:21,60,0,2021-02-05 10:09:24.0510,1612537764.0511088,-0.0031313446816056967,-0.002344380598515272,0.004441619850695133,0.0133514404296875,-0.90966796875,-0.421844482421875,-32.75706481933594,19.287002563476562,65.3948974609375,2021-02-05 10:09:24.3060,1612537764.305526,0.015111016109585762,-0.009926838800311089,0.0022004535421729088,0.30699148774147034,0.0025939922779798508,-0.949249267578125,
1,2021-02-05 10:09:23.9260,00:21,60,0,2021-02-05 10:09:24.0690,1612537764.069046,-0.0032168321777135134,-0.004972121678292751,0.002409095410257578,0.01397705078125,-0.91033935546875,-0.4212799072265625,-32.52012634277344,19.18170166015625,66.01849365234375,2021-02-05 10:09:24.3060,1612537764.3056011,-0.014375820755958557,0.009030917659401894,0.004271660465747118,0.30104050040245056,0.012145989574491978,-0.952911376953125,
1,2021-02-05 10:09:23.9260,00:21,60,0,2021-02-05 10:09:24.0860,1612537764.086141,0.0001395496365148574,-0.0024535702541470528,0.0015720640076324344,0.0136566162109375,-0.90960693359375,-0.4214935302734375,-32.75848388671875,19.215408325195312,65.38236999511719,2021-02-05 10:09:24.3060,1612537764.30565,0.021249908953905106,-0.0026817088946700096,0.004721934907138348,0.3061980605125427,0.0245056115090847,-0.9516602158546448,
1,2021-02-05 10:09:23.9260,00:21,60,0,2021-02-05 10:09:24.1030,1612537764.102707,-0.0007225155713967979,-0.0037473340053111315,0.0034072482958436012,0.0134124755859375,-0.909454345703125,-0.421661376953125,-32.71467590332031,19.201385498046875,65.42274475097656,2021-02-05 10:09:24.3070,1612537764.306541,0.008545678108930588,0.006865767762064934,-0.0032740067690610886,0.30322250723838806,0.006759637966752052,-0.9468384385108948,
